date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:07:43	2222/2222	---M--	200	added ('OK')	application/json	date:Sun,%2004%20May%202025%2020:07:42%20GMT	http://localhost/antibes/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fantibes%2Fhousing%2F	C:/MyWebSites/antibes/localhost/antibes/wp-json/oembed/1.0/embed3a4b.json	(from http://localhost/antibes/housing/)
22:07:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20May%202025%2020:07:43%20GMT	http://localhost/antibes/?p=173	C:/MyWebSites/antibes/localhost/antibes/indexec4a.html	(from http://localhost/antibes/housing/)
22:07:46	2375/2375	---M--	200	added ('OK')	text/xml	date:Sun,%2004%20May%202025%2020:07:44%20GMT	http://localhost/antibes/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fantibes%2Fhousing%2F&format=xml	C:/MyWebSites/antibes/localhost/antibes/wp-json/oembed/1.0/embeda7e5	(from http://localhost/antibes/housing/)
22:07:46	26916/26916	---M--	200	added ('OK')	text/html	etag:%226924-634535b8782d7%22	http://localhost/antibes/wp-content/uploads/2025/05/awfwf.avif	C:/MyWebSites/antibes/localhost/antibes/wp-content/uploads/2025/05/awfwf.html	(from http://localhost/antibes/housing/)
22:07:52	176383/176383	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:07:46%20GMT	http://localhost/antibes/housing/?s=	C:/MyWebSites/antibes/localhost/antibes/housing/index1919.html	(from http://localhost/antibes/housing/)
22:07:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20May%202025%2020:07:52%20GMT	http://localhost/antibes/contact	C:/MyWebSites/antibes/localhost/antibes/contact.4a.delayed	(from http://localhost/antibes/housing/)
22:07:59	179613/179613	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:07:52%20GMT	http://localhost/antibes/2025/05/04/le-duplex-100m2-au-coeur-dantibes-avec-parking-9/	C:/MyWebSites/antibes/localhost/antibes/2025/05/04/le-duplex-100m2-au-coeur-dantibes-avec-parking-9/index.html	(from http://localhost/antibes/housing/)
22:08:06	181225/181225	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:07:59%20GMT	http://localhost/antibes/2025/05/04/le-duplex-100m2-au-coeur-dantibes-avec-parking-8/	C:/MyWebSites/antibes/localhost/antibes/2025/05/04/le-duplex-100m2-au-coeur-dantibes-avec-parking-8/index.html	(from http://localhost/antibes/housing/)
22:08:13	181225/181225	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:08:06%20GMT	http://localhost/antibes/2025/05/04/le-duplex-100m2-au-coeur-dantibes-avec-parking-7/	C:/MyWebSites/antibes/localhost/antibes/2025/05/04/le-duplex-100m2-au-coeur-dantibes-avec-parking-7/index.html	(from http://localhost/antibes/housing/)
22:08:19	181225/181225	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:08:14%20GMT	http://localhost/antibes/2025/05/04/le-duplex-100m2-au-coeur-dantibes-avec-parking-6/	C:/MyWebSites/antibes/localhost/antibes/2025/05/04/le-duplex-100m2-au-coeur-dantibes-avec-parking-6/index.html	(from http://localhost/antibes/housing/)
22:08:19	236/236	---M--	200	added ('OK')	text/css	etag:%22ec-634509cd8fc8e%22	http://localhost/antibes/wp-content/uploads/dynamic_avia/avia_posts_css/post-171.css?ver=ver-1746370693	C:/MyWebSites/antibes/localhost/antibes/wp-content/uploads/dynamic_avia/avia_posts_css/post-1712f40.css	(from http://localhost/antibes/baggage/)
22:08:24	181225/181225	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:08:19%20GMT	http://localhost/antibes/2025/05/04/le-duplex-100m2-au-coeur-dantibes-avec-parking-5/	C:/MyWebSites/antibes/localhost/antibes/2025/05/04/le-duplex-100m2-au-coeur-dantibes-avec-parking-5/index.html	(from http://localhost/antibes/housing/)
22:08:27	8265/8265	---MC-	200	added ('OK')	application/json	date:Sun,%2004%20May%202025%2020:08:24%20GMT	http://localhost/antibes/wp-json/wp/v2/pages/171	C:/MyWebSites/antibes/localhost/antibes/wp-json/wp/v2/pages/171.json	(from http://localhost/antibes/baggage/)
22:08:32	181225/181225	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:08:27%20GMT	http://localhost/antibes/2025/05/04/le-duplex-100m2-au-coeur-dantibes-avec-parking-4/	C:/MyWebSites/antibes/localhost/antibes/2025/05/04/le-duplex-100m2-au-coeur-dantibes-avec-parking-4/index.html	(from http://localhost/antibes/housing/)
22:08:34	2222/2222	---M--	200	added ('OK')	application/json	date:Sun,%2004%20May%202025%2020:08:33%20GMT	http://localhost/antibes/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fantibes%2Fbaggage%2F	C:/MyWebSites/antibes/localhost/antibes/wp-json/oembed/1.0/embed219b.json	(from http://localhost/antibes/baggage/)
22:08:38	181227/181227	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:08:34%20GMT	http://localhost/antibes/2025/05/04/le-duplex-100m2-au-coeur-dantibes-avec-parking-3/	C:/MyWebSites/antibes/localhost/antibes/2025/05/04/le-duplex-100m2-au-coeur-dantibes-avec-parking-3/index.html	(from http://localhost/antibes/housing/)
22:08:39	295792/295792	---M--	200	added ('OK')	image/jpeg	etag:%2248370-6343f62c5ffe5%22	http://localhost/antibes/wp-content/uploads/2025/05/1746296293584.jpg	C:/MyWebSites/antibes/localhost/antibes/wp-content/uploads/2025/05/1746296293584.jpg	(from http://localhost/antibes/wp-content/uploads/dynamic_avia/avia_posts_css/post-2.css?ver=ver-1746370485)
22:08:40	2375/2375	---M--	200	added ('OK')	text/xml	date:Sun,%2004%20May%202025%2020:08:38%20GMT	http://localhost/antibes/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fantibes%2Fbaggage%2F&format=xml	C:/MyWebSites/antibes/localhost/antibes/wp-json/oembed/1.0/embedfbb5	(from http://localhost/antibes/baggage/)
22:08:40	0/-1	---M--	301	error ('')			http://localhost/antibes/contact	C:/MyWebSites/antibes/localhost/antibes/contact.4f.delayed	(from http://localhost/antibes/baggage/)
22:08:50	181251/181251	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:08:40%20GMT	http://localhost/antibes/2025/05/04/le-duplex-100m2-au-coeur-dantibes-avec-parking-1-2/	C:/MyWebSites/antibes/localhost/antibes/2025/05/04/le-duplex-100m2-au-coeur-dantibes-avec-parking-1-2/index.html	(from http://localhost/antibes/housing/)
22:08:50	179877/179877	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:08:40%20GMT	http://localhost/antibes/2025/05/04/le-duplex-100m2-au-coeur-dantibes-avec-parking-1/	C:/MyWebSites/antibes/localhost/antibes/2025/05/04/le-duplex-100m2-au-coeur-dantibes-avec-parking-1/index.html	(from http://localhost/antibes/housing/)
22:08:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20May%202025%2020:08:50%20GMT	http://localhost/antibes/?p=171	C:/MyWebSites/antibes/localhost/antibes/indexa828.html	(from http://localhost/antibes/baggage/)
22:08:51	234/234	---M--	200	added ('OK')	text/css	etag:%22ea-634508facc34f%22	http://localhost/antibes/wp-content/uploads/dynamic_avia/avia_posts_css/post-175.css?ver=ver-1746370472	C:/MyWebSites/antibes/localhost/antibes/wp-content/uploads/dynamic_avia/avia_posts_css/post-175fd45.css	(from http://localhost/antibes/services/)
22:08:55	161944/161944	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:08:51%20GMT	http://localhost/antibes/baggage/?s=	C:/MyWebSites/antibes/localhost/antibes/baggage/index1919.html	(from http://localhost/antibes/baggage/)
22:08:55	8288/8288	---MC-	200	added ('OK')	application/json	date:Sun,%2004%20May%202025%2020:08:52%20GMT	http://localhost/antibes/wp-json/wp/v2/pages/175	C:/MyWebSites/antibes/localhost/antibes/wp-json/wp/v2/pages/175.json	(from http://localhost/antibes/services/)
22:08:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20May%202025%2020:08:55%20GMT	http://localhost/antibes/?p=175	C:/MyWebSites/antibes/localhost/antibes/indexa09e.html	(from http://localhost/antibes/services/)
22:08:56	2227/2227	---M--	200	added ('OK')	application/json	date:Sun,%2004%20May%202025%2020:08:55%20GMT	http://localhost/antibes/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fantibes%2Fservices%2F	C:/MyWebSites/antibes/localhost/antibes/wp-json/oembed/1.0/embedfb28.json	(from http://localhost/antibes/services/)
22:08:57	0/-1	---M--	301	error ('')			http://localhost/antibes/contact	C:/MyWebSites/antibes/localhost/antibes/contact.54.delayed	(from http://localhost/antibes/services/)
22:08:58	2380/2380	---M--	200	added ('OK')	text/xml	date:Sun,%2004%20May%202025%2020:08:56%20GMT	http://localhost/antibes/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fantibes%2Fservices%2F&format=xml	C:/MyWebSites/antibes/localhost/antibes/wp-json/oembed/1.0/embed45c6	(from http://localhost/antibes/services/)
22:08:58	576/576	---M--	200	added ('OK')	text/css	etag:%22240-63454aa98500b%22	http://localhost/antibes/wp-content/uploads/dynamic_avia/avia_posts_css/post-713.css?ver=ver-1746388104	C:/MyWebSites/antibes/localhost/antibes/wp-content/uploads/dynamic_avia/avia_posts_css/post-7130203.css	(from http://localhost/antibes/blog/)
22:08:58	0/-1	---M--	301	error ('')			http://localhost/antibes/contact	C:/MyWebSites/antibes/localhost/antibes/contact.56.delayed	(from http://localhost/antibes/blog/)
22:09:06	161957/161957	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:08:57%20GMT	http://localhost/antibes/services/?s=	C:/MyWebSites/antibes/localhost/antibes/services/index1919.html	(from http://localhost/antibes/services/)
22:09:10	205902/205902	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:08:58%20GMT	http://localhost/antibes/blog/?s=	C:/MyWebSites/antibes/localhost/antibes/blog/index1919.html	(from http://localhost/antibes/blog/)
22:09:11	234/234	---M--	200	added ('OK')	text/css	etag:%22ea-63454aaa82655%22	http://localhost/antibes/wp-content/uploads/dynamic_avia/avia_posts_css/post-179.css?ver=ver-1746388105	C:/MyWebSites/antibes/localhost/antibes/wp-content/uploads/dynamic_avia/avia_posts_css/post-1795867.css	(from http://localhost/antibes/contact/)
22:09:13	206943/206943	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:09:06%20GMT	http://localhost/antibes/category/apartaments/	C:/MyWebSites/antibes/localhost/antibes/category/apartaments/index.html	(from http://localhost/antibes/blog/)
22:09:14	181010/181010	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:09:09%20GMT	http://localhost/antibes/author/galaxer/	C:/MyWebSites/antibes/localhost/antibes/author/galaxer/index.html	(from http://localhost/antibes/blog/)
22:09:14	8263/8263	---MC-	200	added ('OK')	application/json	date:Sun,%2004%20May%202025%2020:09:11%20GMT	http://localhost/antibes/wp-json/wp/v2/pages/179	C:/MyWebSites/antibes/localhost/antibes/wp-json/wp/v2/pages/179.json	(from http://localhost/antibes/contact/)
22:09:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20May%202025%2020:09:14%20GMT	http://localhost/antibes/?p=179	C:/MyWebSites/antibes/localhost/antibes/indexccf8.html	(from http://localhost/antibes/contact/)
22:09:15	2222/2222	---M--	200	added ('OK')	application/json	date:Sun,%2004%20May%202025%2020:09:14%20GMT	http://localhost/antibes/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fantibes%2Fcontact%2F	C:/MyWebSites/antibes/localhost/antibes/wp-json/oembed/1.0/embed5f63.json	(from http://localhost/antibes/contact/)
22:09:15	0/-1	---M--	301	error ('')			http://localhost/antibes/contact	C:/MyWebSites/antibes/localhost/antibes/contact.5b.delayed	(from http://localhost/antibes/contact/)
22:09:15	0/-1	---M--	301	error ('')			http://localhost/antibes/contact	C:/MyWebSites/antibes/localhost/antibes/contact.5c.delayed	(from http://localhost/antibes/?s=)
22:09:16	2375/2375	---M--	200	added ('OK')	text/xml	date:Sun,%2004%20May%202025%2020:09:14%20GMT	http://localhost/antibes/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fantibes%2Fcontact%2F&format=xml	C:/MyWebSites/antibes/localhost/antibes/wp-json/oembed/1.0/embed2acc	(from http://localhost/antibes/contact/)
22:09:16	894/894	---M--	200	added ('OK')	application/rss+xml	etag:%221d62abe43a3433988c74302046f9cf8b%22	http://localhost/antibes/search/feed/rss2/	C:/MyWebSites/antibes/localhost/antibes/search/feed/rss2/index.html	(from http://localhost/antibes/?s=)
22:09:20	161944/161944	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:09:15%20GMT	http://localhost/antibes/contact/?s=	C:/MyWebSites/antibes/localhost/antibes/contact/index1919.html	(from http://localhost/antibes/contact/)
22:10:25	2877005/2877005	---M--	200	added ('OK')	image/jpeg	etag:%222be64d-6343695cc9dd1%22	http://localhost/antibes/wp-content/uploads/2025/05/1746189837148-pica-processedlightpdf.com_.jpg	C:/MyWebSites/antibes/localhost/antibes/wp-content/uploads/2025/05/1746189837148-pica-processedlightpdf.com_.jpg	(from http://localhost/antibes/)
22:10:25	148/148	---M--	200	added ('OK')	image/gif	etag:%2294-3e95722b75a00%22	http://localhost/icons/blank.gif	C:/MyWebSites/antibes/localhost/icons/blank.gif	(from http://localhost/antibes/wp-content/themes/enfold/framework/)
22:10:25	216/216	---M--	200	added ('OK')	image/gif	etag:%22d8-3e95722b75a00%22	http://localhost/icons/back.gif	C:/MyWebSites/antibes/localhost/icons/back.gif	(from http://localhost/antibes/wp-content/themes/enfold/framework/)
22:10:25	229/229	---M--	200	added ('OK')	image/gif	etag:%22e5-3e95722b75a00%22	http://localhost/icons/text.gif	C:/MyWebSites/antibes/localhost/icons/text.gif	(from http://localhost/antibes/wp-content/themes/enfold/framework/)
22:10:26	0/0	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:10:26%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/avia_framework.php	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/avia_framework.php	(from http://localhost/antibes/wp-content/themes/enfold/framework/)
22:10:26	225/225	---M--	200	added ('OK')	image/gif	etag:%22e1-3e95722b75a00%22	http://localhost/icons/folder.gif	C:/MyWebSites/antibes/localhost/icons/folder.gif	(from http://localhost/antibes/wp-content/themes/enfold/framework/)
22:10:26	1923/1923	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:10:26%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/?C=N;O=D	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/indexc052.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/)
22:10:26	1923/1923	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:10:26%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/?C=S;O=A	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/indexbfec.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/)
22:10:26	1923/1923	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:10:26%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/?C=M;O=A	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/indexf8a0.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/)
22:10:26	1923/1923	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:10:26%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/?C=D;O=A	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/index30b5.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/)
22:10:27	2433/2433	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:10:27%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/css/	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/css/index.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/)
22:10:27	1740/1740	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:10:27%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/images/	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/index.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/)
22:10:27	4678/4678	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:10:27%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/js/	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/js/index.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/)
22:10:27	7817/7817	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:10:27%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/php/	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/php/index.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/)
22:10:29	4468/4468	---M--	200	added ('OK')	font/woff2	etag:%221174-6345460b6065c%22	http://localhost/antibes/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcnkawzu.woff2	C:/MyWebSites/antibes/localhost/antibes/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcnkawzu.woff2	(from http://localhost/antibes/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746386884)
22:10:32	24576/24576	---M--	200	added ('OK')	font/woff2	etag:%226000-6345460b20400%22	http://localhost/antibes/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkankawzu.woff2	C:/MyWebSites/antibes/localhost/antibes/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkankawzu.woff2	(from http://localhost/antibes/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746386884)
22:10:32	18800/18800	---M--	200	added ('OK')	font/woff2	etag:%224970-6345460b97b2d%22	http://localhost/antibes/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbxkawzu.woff2	C:/MyWebSites/antibes/localhost/antibes/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbxkawzu.woff2	(from http://localhost/antibes/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746386884)
22:10:34	39456/39456	---M--	200	added ('OK')	font/woff2	etag:%229a20-6345460ae7278%22	http://localhost/antibes/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkc3kawzu.woff2	C:/MyWebSites/antibes/localhost/antibes/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkc3kawzu.woff2	(from http://localhost/antibes/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746386884)
